"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","language","collected","DOI_flag","database","source-app","rec-number","foreign-keys","ref-type","contributors","titles","pages","number","dates","publisher","isbn","urls","notes","periodical","volume","electronic-resource-num","pdfs"
"862",2,"S. Hern·ndez Trujillo, F. GÛmez Ochoa, G. Verdugo DÌaz","Din·mica del plancton en la regiÛn sur de la Corriente de California",2001,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035295557&partnerID=40&md5=691ee0ee113a3c1add54b00243450f9d",NA,862,"8/10/2018","Article","",NA,NA,49,1,15,30,2,0.12,1,3,17,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1256","12560","2","Trujillo, S. Hern·ndezOchoa, F. GÛmezDÌaz, G. Verdugo","Din·mica del plancton en la regiÛn sur de la Corriente de California","15-30","Query date: 2018-08-10",2001,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035295557&partnerID=40&md5=691ee0ee113a3c1add54b00243450f9d","49Cited By (since 2001): 2",NA,NA,NA,"manual_download_spanish/1309/16738-33676-1-SM.pdf"
"277",4,"A. Trujillo-NarcÌa, M.C. Lagunes-Espinoza, L.C. Lagunes-Espinoza, D.J. Palma-LÛpez, S. Soto-S·nchez, G. RamÌrez-Valverde","Effect of the restoration of a crude oil contaminated Fluvisol [Efecto de la restauraciÛn de un Fluvisol contaminado con petrÛleo crudo]",2012,"Revista Internacional de Contaminacion Ambiental",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868569197&partnerID=40&md5=1cf249034118b01c0bc0d5cb43added0",NA,277,"8/10/2018","Article","",NA,NA,28,4,361,374,4,0.67,1,6,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","613","6130","2","Trujillo-NarcÌa, A.Lagunes-Espinoza, M. C.Lagunes-Espinoza, L. C.Palma-LÛpez, D. J.Soto-S·nchez, S.RamÌrez-Valverde, G.","Effect of the restoration of a crude oil contaminated Fluvisol [Efecto de la restauraciÛn de un Fluvisol contaminado con petrÛleo crudo]","361-374","Query date: 2018-08-10",2012,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868569197&partnerID=40&md5=1cf249034118b01c0bc0d5cb43added0","28Cited By (since 2012): 4",NA,NA,NA,"manual_download_spanish/1311/v28n4a11.pdf"
"710",5,"V. Tzatchkov, V.H. Alcocer-Yamanaka, F.I. ArreguÌn-CortÈs, D. Feliciano-GarcÌa","Measurement and stochastic characterization of instantaneous water demand [MediciÛn y caracterizacÌon estoc·stica de la demanda instant·nea de agua potable]",2005,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-12944252165&partnerID=40&md5=8949486516831518cd5406faded0434f",NA,710,"8/10/2018","Article","",NA,NA,20,1,67,76,5,0.38,1,4,13,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1104","11040","2","Tzatchkov, V.Alcocer-Yamanaka, V. H.ArreguÌn-CortÈs, F. I.Feliciano-GarcÌa, D.","Measurement and stochastic characterization of instantaneous water demand [MediciÛn y caracterizacÌon estoc·stica de la demanda instant·nea de agua potable]","67-76","Query date: 2018-08-10",2005,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12944252165&partnerID=40&md5=8949486516831518cd5406faded0434f","20Cited By (since 2005): 5",NA,NA,NA,"manual_download_spanish/1312/1048-1437-1-PB.pdf"
"78",1,"V.G. Tzatchkov, V.H. Alcocer-Yamanaka","Stochastic method water demand variation modelling [ModelaciÛn de la variaciÛn del consumo de agua potable con mÈtodos estoc·sticos]",2016,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030478097&partnerID=40&md5=44ec32dad3433344c77f0e8839d4503d",NA,78,"8/10/2018","Article","",NA,NA,7,3,115,133,1,0.5,1,2,2,"spanish","in corpus","DOI absent","spanish.enl","EndNote","196","1960","2","Tzatchkov, V. G.Alcocer-Yamanaka, V. H.","Stochastic method water demand variation modelling [ModelaciÛn de la variaciÛn del consumo de agua potable con mÈtodos estoc·sticos]","115-133","Query date: 2018-08-10",2016,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030478097&partnerID=40&md5=44ec32dad3433344c77f0e8839d4503d","7Cited By (since 2016): 1",NA,NA,NA,"manual_download_spanish/1313/353546192007.pdf"
"769",4,"H. Uribe, J.L. ArumÌ, L.M. Gonz·lez, L. Salgado","Groundwater recharges using hydrological balances in the central drylands of Chile [Balances hidrolÛgicos para estimar recarga de acuÌferos en el Secano interior, Chile]",2003,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042887044&partnerID=40&md5=dd47e6ee6287abe6870b19d3847be7ad",NA,769,"8/10/2018","Article","",NA,NA,18,3,17,28,4,0.27,1,4,15,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1163","11630","2","Uribe, H.ArumÌ, J. L.Gonz·lez, L. M.Salgado, L.","Groundwater recharges using hydrological balances in the central drylands of Chile [Balances hidrolÛgicos para estimar recarga de acuÌferos en el Secano interior, Chile]","17-28","Query date: 2018-08-10",2003,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042887044&partnerID=40&md5=dd47e6ee6287abe6870b19d3847be7ad","18Cited By (since 2003): 4",NA,NA,NA,"manual_download_spanish/1317/946-1181-1-PB.pdf"
"507",4,"H. Uribe-C., T. Arnold, J. ArumÌ, T. Berger, D. Rivera","Modification of the hydrological model WaSiM-ETH to improve its application in irrigated areas [Modificacion del modelo hidrolÛgico WaSiM-ETH para mejorar su aplicaciÛn en ·reas regadas]",2009,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64949129590&partnerID=40&md5=7970e1ebea08e14218a603a1d13a6562",NA,507,"8/10/2018","Article","",NA,NA,24,2,23,36,4,0.44,1,5,9,"spanish","in corpus","DOI absent","spanish.enl","EndNote","901","9010","2","Uribe-C, H.Arnold, T.ArumÌ, J.Berger, T.Rivera, D.","Modification of the hydrological model WaSiM-ETH to improve its application in irrigated areas [Modificacion del modelo hidrolÛgico WaSiM-ETH para mejorar su aplicaciÛn en ·reas regadas]","23-36","Query date: 2018-08-10",2009,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64949129590&partnerID=40&md5=7970e1ebea08e14218a603a1d13a6562","24Cited By (since 2009): 4",NA,NA,NA,"manual_download_spanish/1319/art_2009_02_02.pdf"
"384",8,"S. Urricariet, M. Niborski, C.M. Kvolek","Soil attributes associated to corn yield variability in the Sandy Pampas [Atributos del suelo y paisaje asociados a la variabilidad de rendimientos de maÌz en la Pampa arenosa]",2011,"Ciencia del Suelo",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865807642&partnerID=40&md5=b648c571bc10c6fbf90291b87e5fb981",NA,384,"8/10/2018","Article","",NA,NA,29,1,49,59,8,1.14,3,3,7,"spanish","in corpus","DOI absent","spanish.enl","EndNote","778","7780","2","Urricariet, S.Niborski, M.Kvolek, C. M.","Soil attributes associated to corn yield variability in the Sandy Pampas [Atributos del suelo y paisaje asociados a la variabilidad de rendimientos de maÌz en la Pampa arenosa]","49-59","Query date: 2018-08-10",2011,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865807642&partnerID=40&md5=b648c571bc10c6fbf90291b87e5fb981","29Cited By (since 2011): 8",NA,NA,NA,"manual_download_spanish/1320/1320.pdf"
"786",14,"R. Urrutia, M. Yevenes, R. Barra","Background concentration of trace metals in sediments of three Chilean Andean lakes: Chungara, Laja and Castor lakes [Determinacion de los niveles basales de metales traza en sedimentos de tres lagos Andinos de Chile: Lagos Chungar·, Laja y Castor]",2002,"Boletin de la Sociedad Chilena de Quimica",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037714865&partnerID=40&md5=8b1966ffa2c444f42b1560c1dc1898bb",NA,786,"8/10/2018","Article","",NA,NA,47,4,457,467,14,0.88,5,3,16,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1180","11800","2","Urrutia, R.Yevenes, M.Barra, R.","Background concentration of trace metals in sediments of three Chilean Andean lakes: Chungara, Laja and Castor lakes [Determinacion de los niveles basales de metales traza en sedimentos de tres lagos Andinos de Chile: Lagos Chungar·, Laja y Castor]","457-467","Query date: 2018-08-10",2002,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037714865&partnerID=40&md5=8b1966ffa2c444f42b1560c1dc1898bb","47Cited By (since 2002): 14",NA,NA,NA,"manual_download_spanish/1321/DETERMINATION OF BASAL LEVELS OF METALS TRAVEL IN SEDIMENTS OF THREE ANDEAN LAKES OF CHILE_ LAGOS CHUNGAR¡, LAJA AND CASTOR.pdf"
"920",2,"E. Usunoff, M. Varni, P. Weinzettel, R. Rivas","Hydrogeology of the great plains: the humid Argentinian Pampas [Hidrogeologia de grandes llanuras: La pampa humeda Argentina]",1999,"Boletin Geologico y Minero",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033403684&partnerID=40&md5=8419fba52303cfc98a250a2797447159",NA,920,"8/10/2018","Article","",NA,NA,110,4,47,62,2,0.11,1,4,19,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1314","13140","2","Usunoff, E.Varni, M.Weinzettel, P.Rivas, R.","Hydrogeology of the great plains: the humid Argentinian Pampas [Hidrogeologia de grandes llanuras: La pampa humeda Argentina]","47-62","Query date: 2018-08-10",1999,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033403684&partnerID=40&md5=8419fba52303cfc98a250a2797447159","110Cited By (since 1999): 2",NA,NA,NA,"manual_download_spanish/1322/1322.pdf"
"968",12,"D. Valdes, E. Real","Ammonium, nitrite, nitrate and phosphate fluxes across the sediment-water interface in a tropical lagoon [Flujos de amonio, nitrito, nitrato y fosfato a traves de la interfase sedimento-agua, en una laguna tropical]",1994,"Ciencias Marinas",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028192931&doi=10.7773%2fcm.v20i1.953&partnerID=40&md5=99119e78f82cf0d18faa69846ab07235",NA,968,"8/10/2018","Article","10.7773/cm.v20i1.953",NA,NA,20,1,65,80,12,0.5,6,2,24,"spanish","in corpus","DOI present","spanish.enl","EndNote","1362","13620","2","Valdes, D.Real, E.","Ammonium, nitrite, nitrate and phosphate fluxes across the sediment-water interface in a tropical lagoon [Flujos de amonio, nitrito, nitrato y fosfato a traves de la interfase sedimento-agua, en una laguna tropical]","65-80","Query date: 2018-08-10",1994,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028192931&doi=10.7773%2fcm.v20i1.953&partnerID=40&md5=99119e78f82cf0d18faa69846ab07235","20Cited By (since 1994): 12",NA,NA,"10.7773/cm.v20i1.953","manual_download_spanish/1324/953-Article Text-4478-1-10-20060412.pdf"
"1383",0,"Juan Carlos Valencia-Vargas","Development of the Balsas Hydrological Region by Modifying Prohibitions",2015,"Tecnolog√≠a y ciencias del agua",NA,NA,NA,49,"8/10/2018","Journal article","",NA,NA,6,1,81,97,0,0,0,1,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","131","1310","17","Valencia-Vargas, Juan Carlos","Development of the Balsas Hydrological Region by Modifying ProhibitionsTecnolog√≠a y ciencias del agua","81-97","1",2015,"NA","NA","NA",NA,"Tecnolog√≠a y ciencias del agua","6",NA,"manual_download_spanish/1325/v6n1a5.pdf"
"1133",0,"Juan Carlos Valencia-Vargas","Development of the Balsas Hydrological Region",2015,"Tecnologia y Ciencias del Agua",NA,NA,NA,106,"8/10/2018","Journal article","",NA,NA,6,1,81,97,0,0,0,1,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","260","2600","17","Valencia-Vargas, Juan Carlos","Development of the Balsas Hydrological RegionTecnologia y Ciencias del Agua","81-97","1",2015,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","6",NA,"manual_download_spanish/1326/353539900005.pdf"
"1024",0,"Benjamin R. Perez Valenzuela, Carlos E. Salcedo","Land quality of the area irrigated by the Mendoza River (Argentina)",2003,"Revista de la Facultad de Ciencias Agrarias Universidad Nacional de Cuyo",NA,NA,NA,7,"8/10/2018","Journal article",NA,NA,NA,35,2,95,102,0,0,0,2,15,"spanish","in corpus","DOI present","spanish.enl","EndNote","22","220","17","Valenzuela, Benjamin R. PerezSalcedo, Carlos E.","Land quality of the area irrigated by the Mendoza River (Argentina)Revista de la Facultad de Ciencias Agrarias Universidad Nacional de Cuyo","95-102","2",2003,"NA","NA","NA",NA,"Revista de la Facultad de Ciencias Agrarias Universidad Nacional de Cuyo","35","NA","manual_download_spanish/1328/perezagrarias35-2.pdf"
"37",0,"M.C. Valles-AragÛn, D.L. Ojeda-Barrios, V.M. Guerrero-Prieto, J.A. Prieto-Amparan, E. S·nchez-Ch·vez","Water quality for irrigation in a pecan-producing region in the Chihuahua State [Calidad del agua para riego en una zona nogalera del estado de chihuahua]",2017,"Revista Internacional de Contaminacion Ambiental",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011340569&doi=10.20937%2fRICA.2017.33.01.08&partnerID=40&md5=b92f81ff2c0bfdefc2d7fc4ae123e4b1",NA,37,"8/10/2018","Article","10.20937/RICA.2017.33.01.08",NA,NA,33,1,85,97,0,0,0,5,1,"spanish","in corpus","DOI present","spanish.enl","EndNote","99","99","2","Valles-AragÛn, M. C.Ojeda-Barrios, D. L.Guerrero-Prieto, V. M.Prieto-Amparan, J. A.S·nchez-Ch·vez, E.","Water quality for irrigation in a pecan-producing region in the Chihuahua State [Calidad del agua para riego en una zona nogalera del estado de chihuahua]","85-97","Query date: 2018-08-10",2017,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011340569&doi=10.20937%2fRICA.2017.33.01.08&partnerID=40&md5=b92f81ff2c0bfdefc2d7fc4ae123e4b1https://www.revistascca.unam.mx/rica/index.php/rica/article/download/RICA.2017.33.01.08/46623internal-pdf://3062146002/Valles-AragÛn-2017-Water quality for irrigatio.pdf","33",NA,NA,"10.20937/RICA.2017.33.01.08","3062146002/Valles-AragÛn-2017-Water quality for irrigatio.pdf"
"903",16,"M.E. Valles-RÌos, G. Ruiz-Campos, L. GalavÌz-Silva","Prevalencia e intensidad parasitaria en Mugil cephalus (Pisces: Mugilidae), del RÌo Colorado, Baja California, MÈxico",2000,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542740350&partnerID=40&md5=2bb65cca7f6eb38529b4daa39226bca4",NA,903,"8/10/2018","Article","",NA,NA,48,2,495,501,16,0.89,5,3,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1297","12970","2","Valles-RÌos, M. E.Ruiz-Campos, G.GalavÌz-Silva, L.","Prevalencia e intensidad parasitaria en Mugil cephalus (Pisces: Mugilidae), del RÌo Colorado, Baja California, MÈxico","495-501","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542740350&partnerID=40&md5=2bb65cca7f6eb38529b4daa39226bca4","48Cited By (since 2000): 16",NA,NA,NA,"manual_download_spanish/1330/18818-40943-1-SM.pdf"
"906",9,"M.T. Valtierra-Vega, J.J. Schmitter-Soto","H·bitos alimentarios de las mojarras (Perciformes: Cichlidae) de la laguna Caobas, Quintana Roo, MÈxico",2000,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542635119&partnerID=40&md5=519d58ce19e9c1681fcf83983e0efe8d",NA,906,"8/10/2018","Article","",NA,NA,48,2,503,508,9,0.5,5,2,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1300","13000","2","Valtierra-Vega, M. T.Schmitter-Soto, J. J.","H·bitos alimentarios de las mojarras (Perciformes: Cichlidae) de la laguna Caobas, Quintana Roo, MÈxico","503-508","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542635119&partnerID=40&md5=519d58ce19e9c1681fcf83983e0efe8d","48Cited By (since 2000): 9",NA,NA,NA,"manual_download_spanish/1331/18819-40945-1-SM.pdf"
"287",1,"L.M. Tapia Vargas, A. Larios Guzm·n, J.A. Contreras, I. Vidales Fern·ndez, V.L. Barradas","Nitrate leaching nutrimental and conditions in two irrigation management systems and nutrition of avocado (Persea americana mill.) [LixiviaciÛn de nitratos y condiciÛn nutrimental en dos sistemas de manejo de riego y nutricional de aguacate (Persea americana Mill.)]",2012,"Revista Internacional de Contaminacion Ambiental",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865620434&partnerID=40&md5=78a7a762f03439176376cd7f81c8de61",NA,287,"8/10/2018","Article","",NA,NA,28,3,251,258,1,0.17,0,5,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","632","6320","2","Vargas, L. M. TapiaGuzm·n, A. LariosContreras, J. A.Fern·ndez, I. VidalesBarradas, V. L.","Nitrate leaching nutrimental and conditions in two irrigation management systems and nutrition of avocado (Persea americana mill.) [LixiviaciÛn de nitratos y condiciÛn nutrimental en dos sistemas de manejo de riego y nutricional de aguacate (Persea americana Mill.)]","251-258","Query date: 2018-08-10",2012,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865620434&partnerID=40&md5=78a7a762f03439176376cd7f81c8de61","28Cited By (since 2012): 1",NA,NA,NA,"manual_download_spanish/1332/v28n3a7.pdf"
"731",5,"M. Vargas-Montero, E. Freer","Harmful blooms of cyanobacteria (Oscillatoriaceae) and dinoflagellates (Gymnodiniaceae) in the Golfo de Nicoya, Costa Rica [Proliferaciones algales nocivas de cianobacterias (Oscillatoriaceae) y dinoflagelados (Gymnodiniaceae) en el Golfo de Nicoya, Costa Rica]",2004,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-6944241695&partnerID=40&md5=25c2bfff8e342c6b07bacc2fb405ee5c",NA,731,"8/10/2018","Article","",NA,NA,52,NA,121,125,5,0.36,3,2,14,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1125","11250","2","Vargas-Montero, M.Freer, E.","Harmful blooms of cyanobacteria (Oscillatoriaceae) and dinoflagellates (Gymnodiniaceae) in the Golfo de Nicoya, Costa Rica [Proliferaciones algales nocivas de cianobacterias (Oscillatoriaceae) y dinoflagelados (Gymnodiniaceae) en el Golfo de Nicoya, Costa Rica]","121-125","Query date: 2018-08-10",2004,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-6944241695&partnerID=40&md5=25c2bfff8e342c6b07bacc2fb405ee5c","52Cited By (since 2004): 5",NA,NA,NA,"manual_download_spanish/1337/Proliferaciones_algales_nocivas_de_cianobacterias_.pdf"
"1171",0,"Marcelo R. Varni","Application of several methodologies to estimate groundwater recharge in the Pampeano Aquifer, Argentina",2013,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,144,"8/10/2018","Journal article","",NA,NA,4,3,67,85,0,0,0,1,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","347","3470","17","Varni, Marcelo R.","Application of several methodologies to estimate groundwater recharge in the Pampeano Aquifer, ArgentinaTECNOLOGIA Y CIENCIAS DEL AGUA","67-85","3",2013,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","4",NA,"manual_download_spanish/1338/v4n3a4.pdf"
"218",0,"M.R. Varni","Application of several methodologies to estimate groundwater recharge in the Pampeano Aquifer, Argentina [AplicaciÛn de varias metodologÌas para estimar la recarga al acuÌfero pampeano, Argentina]",2013,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880258790&partnerID=40&md5=28f50f93a5d5d42843abf85564007470",NA,218,"8/10/2018","Article","",NA,NA,4,3,67,85,0,0,0,1,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","495","4950","2","Varni, M. R.","Application of several methodologies to estimate groundwater recharge in the Pampeano Aquifer, Argentina [AplicaciÛn de varias metodologÌas para estimar la recarga al acuÌfero pampeano, Argentina]","67-85","Query date: 2018-08-10",2013,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880258790&partnerID=40&md5=28f50f93a5d5d42843abf85564007470","4",NA,NA,NA,"manual_download_spanish/1339/v4n3a4.pdf"
